x,y,z,nx,ny,nz,curvature,roughness,boundary_score,boundary_flag
-0.9661017,0.2478261,-0.1302595,0.14211497212524019,-0.04618417098292283,0.9887721461734561,0.0014700267711177009,0.0026560915299243958,0.2227690130712826,0.0
-0.9661017,0.2808696,-0.1248391,0.13539117606097908,-0.05139621263777892,0.9894582653004205,0.0012918137173232942,0.002517197707377306,0.19086789851385144,0.0
-0.9661017,0.313913,-0.1317882,0.14454997714719936,-0.05663781453355479,0.9878752259630802,0.0017750353653128619,0.0029090501231340106,0.27786268761957567,0.0
-0.9661017,0.3469565,-0.1226032,0.14166073583245045,-0.056679647718263164,0.9882912796630061,0.001768829941740503,0.002828930138265029,0.36288427377019605,0.0
-0.9661017,0.38,-0.1226614,0.14371811117360792,-0.06013722213155847,0.9877897645931497,0.0015637796146017436,0.002814643118109914,0.4116393863884721,1.0
-0.9322034,-0.38,-0.1308438,0.15446025115818968,0.07473759231844737,0.9851681699621595,0.0017474856620127432,0.0029204903231144913,0.40259001761765695,1.0
-0.9322034,-0.3469565,-0.1250801,0.16330193025218165,0.06790988830809319,0.9842361132603771,0.0017092748334156696,0.0028056315570043336,0.2725652000561734,0.0
-0.9322034,-0.313913,-0.1307599,0.16803135284291962,0.06567419483588859,0.9835915639097541,0.0016954013921775793,0.002775907799660585,0.22079592352075883,0.0
-0.9322034,-0.2808696,-0.1384134,0.15791652618909613,0.05886123195694206,0.9856965689951847,0.0016950652386942312,0.002772811946415649,0.21885398913710258,0.0
-0.9322034,-0.2478261,-0.1361643,0.15552864724874618,0.03425147328586237,0.9872373962035285,0.0013806738968867801,0.0025006188711966834,0.1624215255189139,0.0
-0.9322034,-0.2147826,-0.1360335,0.14918025415855268,0.010704330642876358,0.9887520766474664,0.001266953901783177,0.0023941864537269566,0.14255886014327718,0.0
-0.9322034,-0.1817391,-0.1395091,0.15080913428446777,0.02507741429320163,0.9882447714552993,0.0014319769169590338,0.0025455730634085225,0.1725172945760714,0.0
-0.9322034,-0.1486957,-0.1378767,0.14966248918271013,0.027294667040082463,0.9883603292740992,0.0014997473766900418,0.0026050019042840543,0.18402190589858283,0.0
-0.9322034,-0.1156522,-0.1409112,0.1504096188327789,0.011549519930380317,0.9885562984230873,0.0017226192135768564,0.002792202115092629,0.22490344568391843,0.0
-0.9322034,-0.0826087,-0.1392995,0.14760665259544736,0.018717927258524072,0.9888690081647377,0.001476211025172581,0.0025839346524125853,0.17924238328608705,0.0
-0.9322034,-0.0495652,-0.1373787,0.1606918262258906,-0.0018995460727649046,0.9870028007604158,0.00068001443029471,0.0017549838127397426,0.0381315589679227,0.0
-0.9322034,-0.0165217,-0.1439178,0.16404407757337083,0.012077505635465027,0.9863790724010354,0.0008070473281862404,0.0019124866921113926,0.05938372160208269,0.0
-0.9322034,0.0165217,-0.1412814,0.15742272235090873,0.008863633516552097,0.9874915303376092,0.000842519905667643,0.0019530116148794587,0.06604475540441837,0.0
-0.9322034,0.0495652,-0.1430842,0.15353335991455647,-0.005035984156203046,0.9881306321822668,0.0008286564104549984,0.0019362716451447,0.06514611153397147,0.0
-0.9322034,0.0826087,-0.1409194,0.15475711895744695,-0.013965805493497265,0.9878538304875414,0.0009517836547093802,0.0020758456147288787,0.08514918610341257,0.0
-0.9322034,0.1156522,-0.1442732,0.15324731821895343,-0.023290943190092013,0.9879133521842971,0.0009962745035613165,0.00212321911399635,0.09364522780628845,0.0
-0.9322034,0.1486957,-0.1416634,0.14116222094676406,-0.021737499619148316,0.9897478004459948,0.0009600356314656171,0.0020828461656877107,0.08621472040505633,0.0
-0.9322034,0.1817391,-0.1395314,0.1390081436850977,-0.03864073761721394,0.9895370783278515,0.0009107722362285348,0.00202906488768158,0.07795449171636055,0.0
-0.9322034,0.2147826,-0.1350673,0.13614873644277659,-0.03257062991642275,0.9901528546804695,0.0011394862955176421,0.0022680974916954835,0.11737459920535841,0.0
-0.9322034,0.2478261,-0.1329521,0.140418249210925,-0.03590939972504283,0.9894408675104975,0.00132900990902998,0.002450527212681563,0.15335012949051638,0.0
-0.9322034,0.2808696,-0.1387861,0.1384066295154902,-0.06066493331614945,0.9885157412868594,0.0015130143208431394,0.002615685206238045,0.1845426383521831,0.0
-0.9322034,0.313913,-0.1354306,0.14070838078231562,-0.05569181756844899,0.9884834713001235,0.0017270341675929177,0.0027949988361767567,0.22588454259393734,0.0
-0.9322034,0.3469565,-0.1291406,0.14129815442331684,-0.05542080929614494,0.9884145716517565,0.0017405171641455912,0.002824943089439525,0.2738193386226077,0.0
-0.9322034,0.38,-0.1348967,0.14326296624656518,-0.05982494524684464,0.9878748394551042,0.0016113151875894556,0.0028004289637079075,0.37765120650056005,0.0
-0.8983051,-0.38,-0.1354199,0.14923334385865006,0.08869386395633942,0.9848161288165725,0.0016299338556870293,0.002938156390319183,0.33041216354941133,0.0
-0.8983051,-0.3469565,-0.1364842,0.15178327230488645,0.07502923386401489,0.9855619982092443,0.001817380010089116,0.0029547291609387737,0.28524172611226806,0.0
-0.8983051,-0.313913,-0.1343867,0.1502024656113054,0.06684087257176789,0.9863931858433171,0.0019043843561754612,0.0029381193163753147,0.25673707243629834,0.0
-0.8983051,-0.2808696,-0.1378583,0.14994188712912654,0.0549852297195356,0.9871646544507385,0.0020453845285860308,0.0030442336351027065,0.28201183783403183,0.0
-0.8983051,-0.2478261,-0.1424805,0.14270239047255426,0.036499748356360655,0.9890924103051956,0.0016144170653631456,0.002701714423119346,0.20259086102832635,0.0
-0.8983051,-0.2147826,-0.1439803,0.1417146528377559,0.00402161948673033,0.9898993806179385,0.001552485272295171,0.002648799936861415,0.19227304321120253,0.0
-0.8983051,-0.1817391,-0.1448044,0.13994821737874832,0.029942563679952513,0.9897059863074397,0.001601544220993066,0.0026901838160640168,0.20362961921894768,0.0
-0.8983051,-0.1486957,-0.1404659,0.13924162455622577,0.0325009724905206,0.98972493995964,0.001652274733539799,0.0027324520720992786,0.20993945435367453,0.0
-0.8983051,-0.1156522,-0.1471067,0.1366207959359242,0.012582085383526455,0.9905435120403528,0.0017823525102009848,0.002837789977626243,0.23434945857307984,0.0
-0.8983051,-0.0826087,-0.1473233,0.13346882882882183,0.023368970070895285,0.9907774538052873,0.0017389976183251488,0.0028020276637953302,0.22547378260570022,0.0
-0.8983051,-0.0495652,-0.1457476,0.13538660677130648,-0.0012443294972080737,0.9907920661526582,0.000853079729532093,0.001961946170409825,0.06641721598965933,0.0
-0.8983051,-0.0165217,-0.1473642,0.13740775962832577,0.020903348128287647,0.9902939753583033,0.0009071288143309278,0.002023993776394942,0.07727919822414081,0.0
-0.8983051,0.0165217,-0.1475937,0.13424027043415052,-0.0018067624593910204,0.9909471657980469,0.0011532330416369901,0.0022813287038003735,0.12081361105285898,0.0
-0.8983051,0.0495652,-0.1501475,0.12005588248722089,-0.01139119422172903,0.9927017808860914,0.0012507819682403662,0.0023736252749463993,0.13907491505916092,0.0
-0.8983051,0.0826087,-0.1464468,0.12880681023380075,-0.015896907070292243,0.9915422804817715,0.001372997245858271,0.0024884550747885873,0.16031242490775544,0.0
-0.8983051,0.1156522,-0.1471534,0.13021383123620195,-0.02477943757448201,0.9911762394389214,0.0013452127895805732,0.0024634378097679113,0.15751527479280233,0.0
-0.8983051,0.1486957,-0.1415381,0.12159309156721555,-0.019696903553797225,0.9923845787160939,0.0009702930718210068,0.002091017113164615,0.08714591676107758,0.0
-0.8983051,0.1817391,-0.1420945,0.13455085950292242,-0.028893785226515912,0.9904853433455283,0.0011291721713284342,0.002257469305344711,0.11629841049213241,0.0
-0.8983051,0.2147826,-0.142947,0.136812283970541,-0.036550065307802214,0.9899224675098346,0.0010528767552951286,0.002180302918177993,0.10254899815358176,0.0
-0.8983051,0.2478261,-0.1394937,0.13840530316312433,-0.03678096225414643,0.9896924435762771,0.0013278010920306405,0.0024490820637346586,0.15112100744522516,0.0
-0.8983051,0.2808696,-0.1409461,0.13565497483765698,-0.05156161627024418,0.989413527060043,0.0014649714930037522,0.0025727551213740162,0.1767574338212061,0.0
-0.8983051,0.313913,-0.1350013,0.13914431753714085,-0.049708055929153235,0.9890237449489606,0.0017845881932180385,0.002840611254734782,0.235482840971209,0.0
-0.8983051,0.3469565,-0.1362085,0.13767506701620175,-0.04249682205629338,0.9895653571327162,0.001587303923048097,0.0027557371296826625,0.2440811779314326,0.0
-0.8983051,0.38,-0.1322803,0.13478686705807022,-0.06500483848017526,0.9887400423988283,0.0017226393700353745,0.003014452304903801,0.3434543311243939,0.0
-0.8644068,-0.38,-0.1421968,0.1212095927448856,0.07951233309954112,0.9894372256549104,0.0022354850389921833,0.003431381848922286,0.43428893068664515,1.0
-0.8644068,-0.3469565,-0.139446,0.12331507186146759,0.06962409719568738,0.989922157617197,0.0023087607641794953,0.0033224480677461476,0.3738601153346347,0.0
-0.8644068,-0.313913,-0.147516,0.12632366036360473,0.05896801259564199,0.990234874321674,0.002590355919360286,0.00342140096681688,0.37988348336647165,0.0
-0.8644068,-0.2808696,-0.1503262,0.11766867736370756,0.047609561468118865,0.9919109899705163,0.002245151615350322,0.003182284650375856,0.31963540368623644,0.0
-0.8644068,-0.2478261,-0.146706,0.11471315115989432,0.048253561122099296,0.9922260260595888,0.0023603186734458075,0.0032625436171375395,0.33766534587080965,0.0
-0.8644068,-0.2147826,-0.1498681,0.12223793265684643,0.009053197616342021,0.99245953440566,0.0020102314057119887,0.003011002468113799,0.2755612492043809,0.0
-0.8644068,-0.1817391,-0.1478553,0.12540543538769933,0.03259640594865974,0.9915699426134557,0.0019177417539338756,0.0029414056092793733,0.25813930813823915,0.0
-0.8644068,-0.1486957,-0.1425959,0.13155502973764324,0.02789516308363778,0.9909163103043892,0.0017449579344107238,0.002806550395978476,0.22735177561610764,0.0
-0.8644068,-0.1156522,-0.1526115,0.13112231463728832,0.019938576365216384,0.9911656732235478,0.0016129493146953197,0.0026985688287565336,0.2050793202545836,0.0
-0.8644068,-0.0826087,-0.1525778,0.1266248264537774,0.022518219870871267,0.9916950554981093,0.00152785931937724,0.002624930796582962,0.18737508180445234,0.0
-0.8644068,-0.0495652,-0.1504828,0.12526622556718353,-0.0017106016764608155,0.9921216893980574,0.0008842127958033447,0.001996109305109102,0.07197751116190365,0.0
-0.8644068,-0.0165217,-0.1498165,0.12438091933292907,0.02173934081191873,0.9919963648960409,0.0007462911626808095,0.0018335726915656623,0.047245603683880186,0.0
-0.8644068,0.0165217,-0.1518248,0.11070114409833162,-0.013810966546599617,0.9937577742580778,0.0011716308491264544,0.002296249915761144,0.12436923892855466,0.0
-0.8644068,0.0495652,-0.1517168,0.10445579939889343,-0.016803940445031394,0.9943875570206309,0.0013078108965576538,0.002425425646705172,0.14729546071321056,0.0
-0.8644068,0.0826087,-0.1485986,0.10821780863557157,-0.01760673702457823,0.9939712816301397,0.0014169968746248658,0.0025249002809102513,0.16801792440545743,0.0
-0.8644068,0.1156522,-0.1485566,0.10472023218891348,-0.025965606729325,0.9941626930424807,0.0014045825487568578,0.002513445256980901,0.16535415844036377,0.0
-0.8644068,0.1486957,-0.1524312,0.09681835792645412,-0.01612060947251185,0.9951715085947044,0.0012284812536052494,0.002349313720513604,0.13493486852311035,0.0
-0.8644068,0.1817391,-0.148585,0.11679582477626876,-0.0287255504647974,0.9927404384154628,0.0013483147972992977,0.00246425547609665,0.15549074723699016,0.0
-0.8644068,0.2147826,-0.1470624,0.11893313461681422,-0.03629420658710733,0.9922387011492906,0.0014293812152250116,0.0025378896751030123,0.1694946897877862,0.0
-0.8644068,0.2478261,-0.148956,0.12054635361502042,-0.032705740555770635,0.9921687916704601,0.001362288090904803,0.0024776697009843782,0.15792741785013442,0.0
-0.8644068,0.2808696,-0.1434407,0.12413586256252708,-0.0374362276071505,0.9915587811564188,0.0014889983006875092,0.0025912229691919518,0.18026164181322452,0.0
-0.8644068,0.313913,-0.1450253,0.1156957274615621,-0.0650851486029223,0.9911500502338058,0.0013475952162648878,0.0024667550151800874,0.1561766933944215,0.0
-0.8644068,0.3469565,-0.1375698,0.12197501589141019,-0.062248274817184666,0.9905792486119293,0.001459816584473902,0.0026400964105965548,0.220987108304122,0.0
-0.8644068,0.38,-0.1377459,0.11591229364661902,-0.07421114989496472,0.9904832383300826,0.0015706484080246865,0.002873606478624497,0.3166239744696885,0.0
-0.8305085,-0.38,-0.1415087,0.08960750748363226,0.07813803677735622,0.9929073178354314,0.002709450176906548,0.0037690708248531483,0.5197687694225711,1.0
-0.8305085,-0.3469565,-0.1457116,0.09767193125033524,0.07294375707031689,0.992541889368049,0.002688177108246977,0.0035797336861674595,0.44194260004908825,1.0
-0.8305085,-0.313913,-0.1462597,0.08504511898693566,0.05432442394270426,0.9948950621546934,0.0021208067493443676,0.0030880597732828355,0.2941728975890947,0.0
-0.8305085,-0.2808696,-0.153666,0.08414904012157157,0.04844592142220151,0.9952748021246052,0.0020511756177853543,0.003036342229497987,0.282001466101085,0.0
-0.8305085,-0.2478261,-0.1526392,0.08122993011499376,0.047458451171023014,0.995564861707142,0.001903128971443013,0.002924095747849848,0.2545584965772897,0.0
-0.8305085,-0.2147826,-0.1495323,0.0951550227783187,0.015020908626410411,0.9953491316840009,0.0022108204906294065,0.003152885453969652,0.3115141623167393,0.0
-0.8305085,-0.1817391,-0.1581857,0.09641662244711996,0.027839746814410166,0.9949516487815874,0.002310421200136931,0.0032237357895175205,0.329363872134474,0.0
-0.8305085,-0.1486957,-0.1502429,0.09880863475241995,0.022897474897460638,0.9948429822548293,0.0021310235493119997,0.003096017744394532,0.29501164497879473,0.0
-0.8305085,-0.1156522,-0.1588071,0.10127283802351139,0.01386150638314129,0.9947621177545182,0.002177480034693487,0.0031299218339337197,0.3066268802034843,0.0
-0.8305085,-0.0826087,-0.1518882,0.09155641456102416,0.012751644137574191,0.9957182425387809,0.001584470747473766,0.0026678511207335245,0.19764464939212015,0.0
-0.8305085,-0.0495652,-0.157088,0.08608194334037136,0.00463792239007812,0.9962772649752922,0.001136027014561138,0.0022579162047118508,0.11724907765615912,0.0
-0.8305085,-0.0165217,-0.1524111,0.09485973490164577,0.02114207801612744,0.9952661167906551,0.0006259850701716079,0.001676401180641805,0.024666038992425657,0.0
-0.8305085,0.0165217,-0.1543552,0.08503870907205599,-0.014775907628613062,0.9962680816492663,0.0012545078805078105,0.0023730639847439486,0.1378821102607706,0.0
-0.8305085,0.0495652,-0.159162,0.09083064978855392,-0.020746777318786484,0.9956502218600028,0.0012686077865308682,0.0023867914424517372,0.1423194348693373,0.0
-0.8305085,0.0826087,-0.150411,0.09469865077138932,-0.028463161589999997,0.9950989970723416,0.0014791318522790282,0.0025781313482810733,0.17870032860923749,0.0
-0.8305085,0.1156522,-0.1492437,0.09190307414110346,-0.028942039298086947,0.9953472677034295,0.0014713737673060846,0.002571024470757772,0.17661787642305218,0.0
-0.8305085,0.1486957,-0.1529801,0.0848906706729017,-0.019298530008150974,0.996203363160469,0.0013752632303554691,0.0024845515444301704,0.15911561365296725,0.0
-0.8305085,0.1817391,-0.1526218,0.08609687822473505,-0.024777706759262726,0.995978610617571,0.001583485574695243,0.0026665283273706797,0.19646308716423028,0.0
-0.8305085,0.2147826,-0.1511004,0.08759935756143687,-0.042338136528286725,0.9952556630083228,0.001627007405315355,0.00270375537913818,0.20562241560787167,0.0
-0.8305085,0.2478261,-0.1521705,0.08074961589228608,-0.026959896742177965,0.9963697423652019,0.0012345724809246549,0.0023536031580619825,0.13526289143246054,0.0
-0.8305085,0.2808696,-0.144377,0.09337436988239319,-0.03186638286998982,0.9951209779176847,0.0017408458539469173,0.002797217894215628,0.22543060324810518,0.0
-0.8305085,0.313913,-0.1475326,0.0976185841712803,-0.06111787215307477,0.9933454674622896,0.0017624925129959487,0.0028166847784554727,0.2293342233209813,0.0
-0.8305085,0.3469565,-0.1440921,0.09857305014266315,-0.07708275936911085,0.9921399104932812,0.0015871614892993833,0.0027495882133694825,0.24434949388826913,0.0
-0.8305085,0.38,-0.1441565,0.08988824528019963,-0.06448954993428548,0.9938617616699614,0.0015755634978300848,0.0028718386220212932,0.31499776571666405,0.0
-0.7966102,-0.38,-0.146247,0.043301342153662985,0.07874431250294546,0.9959539783625194,0.0013129509715577772,0.0026159847000609784,0.26722098836256214,0.0
-0.7966102,-0.3469565,-0.1503638,0.03756620072209884,0.06655616532942128,0.9970752516334711,0.0014708030369038705,0.0026393604693054464,0.22299713803937551,0.0
-0.7966102,-0.313913,-0.1447248,0.033092383871236225,0.05955679435010132,0.9976762412608907,0.0013255465973807353,0.002437185350004706,0.14926636644471986,0.0
-0.7966102,-0.2808696,-0.1507271,0.024397182194718852,0.03473144894964646,0.9990988459380862,0.0010079716224601616,0.0021235601947366713,0.09209504941899185,0.0
-0.7966102,-0.2478261,-0.1489394,0.030642845782294665,0.049890085267890454,0.9982845262721071,0.0015509646702079117,0.0026358453465396728,0.18971627035884459,0.0
-0.7966102,-0.2147826,-0.1531729,0.032539713960059016,0.037217069111758865,0.9987772808700288,0.0018641123166913223,0.002889838313500954,0.24621218949874177,0.0
-0.7966102,-0.1817391,-0.1564753,0.05439886137612402,0.03692945259966561,0.9978361485793497,0.0027595415390203808,0.003518810706800542,0.4080123361381734,1.0
-0.7966102,-0.1486957,-0.1563549,0.058600135245693886,0.024811000727178026,0.9979731651663296,0.0027016481133497845,0.0034814803303006925,0.39706203041916244,1.0
-0.7966102,-0.1156522,-0.1578416,0.055897627676225387,0.006619441204892946,0.9984145623028067,0.0025324068797117766,0.0033698155756379552,0.36760352242607025,0.0
-0.7966102,-0.0826087,-0.1567267,0.04824168095442845,0.0024514418863701673,0.9988326840123769,0.0016380552116423415,0.0027084567397416743,0.20652532142373986,0.0
-0.7966102,-0.0495652,-0.1582694,0.04604141667167193,-0.003313422756205265,0.9989340364511086,0.0016390613716506844,0.002709144016759668,0.20631473612684822,0.0
-0.7966102,-0.0165217,-0.1582399,0.040216333235427545,0.013413904339441892,0.9991009527127224,0.0016599783361723006,0.0027262505610444786,0.21007947001976973,0.0
-0.7966102,0.0165217,-0.1614759,0.04969562539703283,-0.004307761095773971,0.9987551191411934,0.0020522037704000583,0.0030323047511381864,0.282856328678171,0.0
-0.7966102,0.0495652,-0.1595642,0.06486373407351584,-0.002039616703659346,0.9978920462483617,0.0024084504085854675,0.0032870210259928635,0.3463148138171997,0.0
-0.7966102,0.0826087,-0.1517884,0.06715157652428336,-0.005345843962719152,0.9977284639232408,0.0023630374208290623,0.003256156089979511,0.3359323118939194,0.0
-0.7966102,0.1156522,-0.1581746,0.06921582399034266,-0.013139672275169188,0.9975151721762627,0.0018641473382345554,0.002891502061324816,0.24705521648839948,0.0
-0.7966102,0.1486957,-0.1585371,0.07582252520585858,-0.023553418751752944,0.9968431075833907,0.00150016916549035,0.002594210573427961,0.18298295943167767,0.0
-0.7966102,0.1817391,-0.1533801,0.05332608860061288,-0.029555704630616596,0.9981396638739227,0.0014142039986572714,0.0025170139593028644,0.16563847972119655,0.0
-0.7966102,0.2147826,-0.1489911,0.049591452306896724,-0.04846017748273218,0.9975932533134106,0.001164552825654603,0.002284796811289948,0.1211863632030988,0.0
-0.7966102,0.2478261,-0.1561992,0.06671491465350901,-0.026406742639713363,0.9974225805073469,0.0012873595363454954,0.002402201235897203,0.1436795449722374,0.0
-0.7966102,0.2808696,-0.1508904,0.06052595299932597,-0.020899358364071398,0.9979478071690392,0.001552889503100915,0.002638039242252315,0.1906132011928419,0.0
-0.7966102,0.313913,-0.1503922,0.06610203415750902,-0.06184214355530815,0.995894608058867,0.0020097968448758692,0.0030044803823025363,0.2725470988597087,0.0
-0.7966102,0.3469565,-0.1518137,0.07387435511640313,-0.07248572007714361,0.9946297803911939,0.0018063287483312486,0.0029301896229078648,0.28325302604177727,0.0
-0.7966102,0.38,-0.142164,0.0797871043593507,-0.07942352777459318,0.9936427533141823,0.001489611318731798,0.0027913395398793325,0.3034101825748846,0.0
-0.7627119,-0.38,-0.1461564,0.02958202508878851,0.07534553295108953,0.9967185934133881,0.0011458402416025895,0.00244256570344556,0.23923833228646846,0.0
-0.7627119,-0.3469565,-0.1480336,0.032982607542338865,0.06786152851060612,0.9971494173632717,0.0014246071745749262,0.0025973600637753357,0.21458702678426045,0.0
-0.7627119,-0.313913,-0.1524703,0.025618372889202143,0.05473054773247081,0.9981724631121685,0.0010993640505190647,0.0022187915026649135,0.10900144635108107,0.0
-0.7627119,-0.2808696,-0.1506178,0.03071837399303178,0.040085789165491506,0.9987239413402507,0.0011175092862369472,0.0022364717641813288,0.1122747934299565,0.0
-0.7627119,-0.2478261,-0.1551723,0.03487705099130321,0.06101097704872476,0.997527569540667,0.0013049681165579847,0.002418330884351653,0.14650399956572968,0.0
-0.7627119,-0.2147826,-0.1553589,0.0228751733408671,0.04324243720243378,0.9988026922617994,0.0016069319699312237,0.0026826728704425267,0.1998300821218605,0.0
