-0.9322034,-0.1156522,-0.1409112
-0.9322034,-0.0826087,-0.1392995
-0.9322034,-0.0495652,-0.1373787
-0.9322034,-0.0165217,-0.1439178
-0.9322034,0.0165217,-0.1412814
-0.9322034,0.0495652,-0.1430842
-0.9322034,0.0826087,-0.1409194
-0.9322034,0.1156522,-0.1442732
-0.9322034,0.1486957,-0.1416634
-0.9322034,0.1817391,-0.1395314
-0.9322034,0.2147826,-0.1350673
-0.9322034,0.2478261,-0.1329521
-0.9322034,0.2808696,-0.1387861
-0.9322034,0.3139130,-0.1354306
-0.9322034,0.3469565,-0.1291406
-0.9322034,0.3800000,-0.1348967
-0.8983051,-0.3800000,-0.1354199
-0.8983051,-0.3469565,-0.1364842
-0.8983051,-0.3139130,-0.1343867
-0.8983051,-0.2808696,-0.1378583
-0.8983051,-0.2478261,-0.1424805
-0.8983051,-0.2147826,-0.1439803
-0.8983051,-0.1817391,-0.1448044
-0.8983051,-0.1486957,-0.1404659
-0.8983051,-0.1156522,-0.1471067
-0.8983051,-0.0826087,-0.1473233
-0.8983051,-0.0495652,-0.1457476
-0.8983051,-0.0165217,-0.1473642
-0.8983051,0.0165217,-0.1475937
-0.8983051,0.0495652,-0.1501475
-0.8983051,0.0826087,-0.1464468
-0.8983051,0.1156522,-0.1471534
-0.8983051,0.1486957,-0.1415381
-0.8983051,0.1817391,-0.1420945
-0.8983051,0.2147826,-0.1429470
-0.8983051,0.2478261,-0.1394937
-0.8983051,0.2808696,-0.1409461
-0.8983051,0.3139130,-0.1350013
-0.8983051,0.3469565,-0.1362085
-0.8983051,0.3800000,-0.1322803
-0.8644068,-0.3800000,-0.1421968
-0.8644068,-0.3469565,-0.1394460
-0.8644068,-0.3139130,-0.1475160
-0.8644068,-0.2808696,-0.1503262
-0.8644068,-0.2478261,-0.1467060
-0.8644068,-0.2147826,-0.1498681
-0.8644068,-0.1817391,-0.1478553
-0.8644068,-0.1486957,-0.1425959
-0.8644068,-0.1156522,-0.1526115
-0.8644068,-0.0826087,-0.1525778
-0.8644068,-0.0495652,-0.1504828
-0.8644068,-0.0165217,-0.1498165
-0.8644068,0.0165217,-0.1518248
-0.8644068,0.0495652,-0.1517168
-0.8644068,0.0826087,-0.1485986
-0.8644068,0.1156522,-0.1485566
-0.8644068,0.1486957,-0.1524312
-0.8644068,0.1817391,-0.1485850
-0.8644068,0.2147826,-0.1470624
-0.8644068,0.2478261,-0.1489560
-0.8644068,0.2808696,-0.1434407
-0.8644068,0.3139130,-0.1450253
-0.8644068,0.3469565,-0.1375698
-0.8644068,0.3800000,-0.1377459
-0.8305085,-0.3800000,-0.1415087
-0.8305085,-0.3469565,-0.1457116
-0.8305085,-0.3139130,-0.1462597
-0.8305085,-0.2808696,-0.1536660
-0.8305085,-0.2478261,-0.1526392
-0.8305085,-0.2147826,-0.1495323
-0.8305085,-0.1817391,-0.1581857
-0.8305085,-0.1486957,-0.1502429
-0.8305085,-0.1156522,-0.1588071
-0.8305085,-0.0826087,-0.1518882
-0.8305085,-0.0495652,-0.1570880
-0.8305085,-0.0165217,-0.1524111
-0.8305085,0.0165217,-0.1543552
-0.8305085,0.0495652,-0.1591620
-0.8305085,0.0826087,-0.1504110
-0.8305085,0.1156522,-0.1492437
-0.8305085,0.1486957,-0.1529801
-0.8305085,0.1817391,-0.1526218
-0.8305085,0.2147826,-0.1511004
-0.8305085,0.2478261,-0.1521705
-0.8305085,0.2808696,-0.1443770
-0.8305085,0.3139130,-0.1475326
-0.8305085,0.3469565,-0.1440921
-0.8305085,0.3800000,-0.1441565
-0.7966102,-0.3800000,-0.1462470
-0.7966102,-0.3469565,-0.1503638
-0.7966102,-0.3139130,-0.1447248
-0.7966102,-0.2808696,-0.1507271
-0.7966102,-0.2478261,-0.1489394
-0.7966102,-0.2147826,-0.1531729
-0.7966102,-0.1817391,-0.1564753
-0.7966102,-0.1486957,-0.1563549
-0.7966102,-0.1156522,-0.1578416
-0.7966102,-0.0826087,-0.1567267
-0.7966102,-0.0495652,-0.1582694
-0.7966102,-0.0165217,-0.1582399
-0.7966102,0.0165217,-0.1614759
-0.7966102,0.0495652,-0.1595642
-0.7966102,0.0826087,-0.1517884
-0.7966102,0.1156522,-0.1581746
-0.7966102,0.1486957,-0.1585371
-0.7966102,0.1817391,-0.1533801
-0.7966102,0.2147826,-0.1489911
-0.7966102,0.2478261,-0.1561992
-0.7966102,0.2808696,-0.1508904
-0.7966102,0.3139130,-0.1503922
-0.7966102,0.3469565,-0.1518137
-0.7966102,0.3800000,-0.1421640
-0.7627119,-0.3800000,-0.1461564
-0.7627119,-0.3469565,-0.1480336
-0.7627119,-0.3139130,-0.1524703
-0.7627119,-0.2808696,-0.1506178
-0.7627119,-0.2478261,-0.1551723
-0.7627119,-0.2147826,-0.1553589
-0.7627119,-0.1817391,-0.1594342
-0.7627119,-0.1486957,-0.1607404
-0.7627119,-0.1156522,-0.1538717
-0.7627119,-0.0826087,-0.1599892
-0.7627119,-0.0495652,-0.1579859
-0.7627119,-0.0165217,-0.1591589
-0.7627119,0.0165217,-0.1603809
-0.7627119,0.0495652,-0.1603848
-0.7627119,0.0826087,-0.1565776
-0.7627119,0.1156522,-0.1587839
-0.7627119,0.1486957,-0.1575464
-0.7627119,0.1817391,-0.1560428
-0.7627119,0.2147826,-0.1514007
-0.7627119,0.2478261,-0.1515129
-0.7627119,0.2808696,-0.1508344
-0.7627119,0.3139130,-0.1519040
-0.7627119,0.3469565,-0.1523939
-0.7627119,0.3800000,-0.1432375
-0.7288136,-0.3800000,-0.1440197
-0.7288136,-0.3469565,-0.1495031
-0.7288136,-0.3139130,-0.1494206
-0.7288136,-0.2808696,-0.1504708
-0.7288136,-0.2478261,-0.1518939
-0.7288136,-0.2147826,-0.1529990
-0.7288136,-0.1817391,-0.1583093
-0.7288136,-0.1486957,-0.1533802
-0.7288136,-0.1156522,-0.1624510
-0.7288136,-0.0826087,-0.1567157
-0.7288136,-0.0495652,-0.1582121
-0.7288136,-0.0165217,-0.1572696
-0.7288136,0.0165217,-0.1542534
-0.7288136,0.0495652,-0.1552406
-0.7288136,0.0826087,-0.1627364
-0.7288136,0.1156522,-0.1637772
-0.7288136,0.1486957,-0.1554744
-0.7288136,0.1817391,-0.1599874
-0.7288136,0.2147826,-0.1558004
-0.7288136,0.2478261,-0.1518682
-0.7288136,0.2808696,-0.1577465
-0.7288136,0.3139130,-0.1573762
-0.7288136,0.3469565,-0.1483030
-0.7288136,0.3800000,-0.1467859
-0.6949153,-0.3800000,-0.1476004
-0.6949153,-0.3469565,-0.1489093
-0.6949153,-0.3139130,-0.1535718
-0.6949153,-0.2808696,-0.1572996
-0.6949153,-0.2478261,-0.1548314
-0.6949153,-0.2147826,-0.1586223
-0.6949153,-0.1817391,-0.1618168
-0.6949153,-0.1486957,-0.1563520
-0.6949153,-0.1156522,-0.1588394
-0.6949153,-0.0826087,-0.1580253
-0.6949153,-0.0495652,-0.1626058
-0.6949153,-0.0165217,-0.1618086
-0.6949153,0.0165217,-0.1628316
-0.6949153,0.0495652,-0.1622978
-0.6949153,0.0826087,-0.1586586
-0.6949153,0.1156522,-0.1610042
-0.6949153,0.1486957,-0.1568009
-0.6949153,0.1817391,-0.1558671
-0.6949153,0.2147826,-0.1496317
-0.6949153,0.2478261,-0.1585098
-0.6949153,0.2808696,-0.1500954
-0.6949153,0.3139130,-0.1512588
-0.6949153,0.3469565,-0.1490670
-0.6949153,0.3800000,-0.1512126
-0.6610169,-0.3800000,-0.1472989
-0.6610169,-0.3469565,-0.1458507
-0.6610169,-0.3139130,-0.1502931
-0.6610169,-0.2808696,-0.1515713
-0.6610169,-0.2478261,-0.1542589
-0.6610169,-0.2147826,-0.1512988
-0.6610169,-0.1817391,-0.1560061
-0.6610169,-0.1486957,-0.1635257
-0.6610169,-0.1156522,-0.1597868
-0.6610169,-0.0826087,-0.1642066
-0.6610169,-0.0495652,-0.1684476
-0.6610169,-0.0165217,-0.1604801
-0.6610169,0.0165217,-0.1548891
-0.6610169,0.0495652,-0.1585519
-0.6610169,0.0826087,-0.1618178
-0.6610169,0.1156522,-0.1605327
-0.6610169,0.1486957,-0.1535326
-0.6610169,0.1817391,-0.1554688
-0.6610169,0.2147826,-0.1546185
-0.6610169,0.2478261,-0.1535471
-0.6610169,0.2808696,-0.1516993
-0.6610169,0.3139130,-0.1476294
-0.6610169,0.3469565,-0.1464226
-0.6610169,0.3800000,-0.1452712
-0.6271186,-0.3800000,-0.1472189
-0.6271186,-0.3469565,-0.1447188
-0.6271186,-0.3139130,-0.1502703
-0.6271186,-0.2808696,-0.1467048
-0.6271186,-0.2478261,-0.1553718
-0.6271186,-0.2147826,-0.1533473
-0.6271186,-0.1817391,-0.1541357
-0.6271186,-0.1486957,-0.1590703
-0.6271186,-0.1156522,-0.1507166
-0.6271186,-0.0826087,-0.1520909
-0.6271186,-0.0495652,-0.1582559
-0.6271186,-0.0165217,-0.1547465
-0.6271186,0.0165217,-0.1559257
-0.6271186,0.0495652,-0.1647058
-0.6271186,0.0826087,-0.1557209
-0.6271186,0.1156522,-0.1560665
-0.6271186,0.1486957,-0.1548467
-0.6271186,0.1817391,-0.1573443
-0.6271186,0.2147826,-0.1537425
-0.6271186,0.2478261,-0.1520934
-0.6271186,0.2808696,-0.1464221
-0.6271186,0.3139130,-0.1472143
-0.6271186,0.3469565,-0.1462688
-0.6271186,0.3800000,-0.1395034
-0.5932203,-0.3800000,-0.1430547
-0.5932203,-0.3469565,-0.1447191
-0.5932203,-0.3139130,-0.1509665
-0.5932203,-0.2808696,-0.1425777
-0.5932203,-0.2478261,-0.1459643
-0.5932203,-0.2147826,-0.1474826
-0.5932203,-0.1817391,-0.1494056
-0.5932203,-0.1486957,-0.1520646
-0.5932203,-0.1156522,-0.1525347
-0.5932203,-0.0826087,-0.1545268
-0.5932203,-0.0495652,-0.1547746
-0.5932203,-0.0165217,-0.1541975
-0.5932203,0.0165217,-0.1498249
-0.5932203,0.0495652,-0.1524968
-0.5932203,0.0826087,-0.1539461
-0.5932203,0.1156522,-0.1549193
-0.5932203,0.1486957,-0.1543000
-0.5932203,0.1817391,-0.1466042
-0.5932203,0.2147826,-0.1487130
-0.5932203,0.2478261,-0.1486547
-0.5932203,0.2808696,-0.1483236
-0.5932203,0.3139130,-0.1488434
-0.5932203,0.3469565,-0.1437514
-0.5932203,0.3800000,-0.1387680
-0.5593220,-0.3800000,-0.1390070
-0.5593220,-0.3469565,-0.1406730
-0.5593220,-0.3139130,-0.1426198
-0.5593220,-0.2808696,-0.1433967
-0.5593220,-0.2478261,-0.1500768
-0.5593220,-0.2147826,-0.1473797
-0.5593220,-0.1817391,-0.1504159
-0.5593220,-0.1486957,-0.1461817
-0.5593220,-0.1156522,-0.1519334
-0.5593220,-0.0826087,-0.1484801
-0.5593220,-0.0495652,-0.1460310
-0.5593220,-0.0165217,-0.1517416
-0.5593220,0.0165217,-0.1526055
-0.5593220,0.0495652,-0.1500300
-0.5593220,0.0826087,-0.1502173
-0.5593220,0.1156522,-0.1526024
-0.5593220,0.1486957,-0.1474527
-0.5593220,0.1817391,-0.1418062
-0.5593220,0.2147826,-0.1474479
-0.5593220,0.2478261,-0.1459064
-0.5593220,0.2808696,-0.1468603
-0.5593220,0.3139130,-0.1409994
-0.5593220,0.3469565,-0.1437322
-0.5593220,0.3800000,-0.1411502
-0.5254237,-0.3800000,-0.1295924
-0.5254237,-0.3469565,-0.1383096
-0.5254237,-0.3139130,-0.1343146
-0.5254237,-0.2808696,-0.1347544
-0.5254237,-0.2478261,-0.1401218
-0.5254237,-0.2147826,-0.1406154
-0.5254237,-0.1817391,-0.1375980
-0.5254237,-0.1486957,-0.1450276
-0.5254237,-0.1156522,-0.1470026
-0.5254237,-0.0826087,-0.1498729
-0.5254237,-0.0495652,-0.1460812
-0.5254237,-0.0165217,-0.1419654
-0.5254237,0.0165217,-0.1435240
-0.5254237,0.0495652,-0.1490325
-0.5254237,0.0826087,-0.1483793
-0.5254237,0.1156522,-0.1467361
-0.5254237,0.1486957,-0.1435606
-0.5254237,0.1817391,-0.1440707
-0.5254237,0.2147826,-0.1416322
-0.5254237,0.2478261,-0.1400096
-0.5254237,0.2808696,-0.1402238
-0.5254237,0.3139130,-0.1376792
-0.5254237,0.3469565,-0.1349735
-0.5254237,0.3800000,-0.1336833
-0.4915254,-0.3800000,-0.1267088
-0.4915254,-0.3469565,-0.1247687
-0.4915254,-0.3139130,-0.1305707
-0.4915254,-0.2808696,-0.1339480
-0.4915254,-0.2478261,-0.1407461
-0.4915254,-0.2147826,-0.1358997
-0.4915254,-0.1817391,-0.1440828
-0.4915254,-0.1486957,-0.1434525
-0.4915254,-0.1156522,-0.1374477
-0.4915254,-0.0826087,-0.1384825
-0.4915254,-0.0495652,-0.1414441
-0.4915254,-0.0165217,-0.1463208
-0.4915254,0.0165217,-0.1423049
-0.4915254,0.0495652,-0.1430305
-0.4915254,0.0826087,-0.1386907
-0.4915254,0.1156522,-0.1332384
-0.4915254,0.1486957,-0.1385746
-0.4915254,0.1817391,-0.1405807
-0.4915254,0.2147826,-0.1405752
-0.4915254,0.2478261,-0.1358561
-0.4915254,0.2808696,-0.1346459
-0.4915254,0.3139130,-0.1358012
-0.4915254,0.3469565,-0.1300322
-0.4915254,0.3800000,-0.1316721
-0.4576271,-0.3800000,-0.1188860
-0.4576271,-0.3469565,-0.1211963
-0.4576271,-0.3139130,-0.1230954
-0.4576271,-0.2808696,-0.1295406
-0.4576271,-0.2478261,-0.1281472
-0.4576271,-0.2147826,-0.1314627
-0.4576271,-0.1817391,-0.1334122
-0.4576271,-0.1486957,-0.1342459
-0.4576271,-0.1156522,-0.1379137
-0.4576271,-0.0826087,-0.1389358
-0.4576271,-0.0495652,-0.1326143
-0.4576271,-0.0165217,-0.1357675
-0.4576271,0.0165217,-0.1345445
-0.4576271,0.0495652,-0.1319921
-0.4576271,0.0826087,-0.1398036
-0.4576271,0.1156522,-0.1363670
-0.4576271,0.1486957,-0.1327024
-0.4576271,0.1817391,-0.1310694
-0.4576271,0.2147826,-0.1321977
-0.4576271,0.2478261,-0.1266032
-0.4576271,0.2808696,-0.1274873
-0.4576271,0.3139130,-0.1299898
-0.4576271,0.3469565,-0.1271765
-0.4576271,0.3800000,-0.1198059
-0.4237288,-0.3800000,-0.1140821
-0.4237288,-0.3469565,-0.1233327
-0.4237288,-0.3139130,-0.1155578
-0.4237288,-0.2808696,-0.1195757
-0.4237288,-0.2478261,-0.1189120
-0.4237288,-0.2147826,-0.1254689
-0.4237288,-0.1817391,-0.1263841
-0.4237288,-0.1486957,-0.1298591
-0.4237288,-0.1156522,-0.1196551
-0.4237288,-0.0826087,-0.1283818
-0.4237288,-0.0495652,-0.1234859
-0.4237288,-0.0165217,-0.1303870
-0.4237288,0.0165217,-0.1279536
-0.4237288,0.0495652,-0.1332626
-0.4237288,0.0826087,-0.1290041
-0.4237288,0.1156522,-0.1243146
-0.4237288,0.1486957,-0.1302349
-0.4237288,0.1817391,-0.1222803
-0.4237288,0.2147826,-0.1233061
-0.4237288,0.2478261,-0.1260739
-0.4237288,0.2808696,-0.1228745
-0.4237288,0.3139130,-0.1209781
-0.4237288,0.3469565,-0.1177841
-0.4237288,0.3800000,-0.1170821
-0.3898305,-0.3800000,-0.1104926
-0.3898305,-0.3469565,-0.1110864
-0.3898305,-0.3139130,-0.1152187
-0.3898305,-0.2808696,-0.1177754
-0.3898305,-0.2478261,-0.1156237
-0.3898305,-0.2147826,-0.1142063
-0.3898305,-0.1817391,-0.1226223
-0.3898305,-0.1486957,-0.1190063
-0.3898305,-0.1156522,-0.1217528
-0.3898305,-0.0826087,-0.1233240
-0.3898305,-0.0495652,-0.1182253
-0.3898305,-0.0165217,-0.1225367
-0.3898305,0.0165217,-0.1164873
-0.3898305,0.0495652,-0.1231252
-0.3898305,0.0826087,-0.1192331
-0.3898305,0.1156522,-0.1204848
-0.3898305,0.1486957,-0.1212789
-0.3898305,0.1817391,-0.1162711
-0.3898305,0.2147826,-0.1173199
-0.3898305,0.2478261,-0.1136695
-0.3898305,0.2808696,-0.1140487
-0.3898305,0.3139130,-0.1153955
-0.3898305,0.3469565,-0.1104789
-0.3898305,0.3800000,-0.1078549
-0.3559322,-0.3800000,-0.0969998
-0.3559322,-0.3469565,-0.1047559
-0.3559322,-0.3139130,-0.1041205
-0.3559322,-0.2808696,-0.1109369
-0.3559322,-0.2478261,-0.1053891
-0.3559322,-0.2147826,-0.1119638
-0.3559322,-0.1817391,-0.1153177
-0.3559322,-0.1486957,-0.1110589
-0.3559322,-0.1156522,-0.1083504
-0.3559322,-0.0826087,-0.1168304
-0.3559322,-0.0495652,-0.1159142
-0.3559322,-0.0165217,-0.1150765
-0.3559322,0.0165217,-0.1162351
-0.3559322,0.0495652,-0.1115118
-0.3559322,0.0826087,-0.1146791
-0.3559322,0.1156522,-0.1138320
-0.3559322,0.1486957,-0.1091314
-0.3559322,0.1817391,-0.1121651
-0.3559322,0.2147826,-0.1074210
-0.3559322,0.2478261,-0.1102578
-0.3559322,0.2808696,-0.1094077
-0.3559322,0.3139130,-0.1095088
-0.3559322,0.3469565,-0.0964535
-0.3559322,0.3800000,-0.1008360
-0.3220339,-0.3800000,-0.0903804
-0.3220339,-0.3469565,-0.0933672
-0.3220339,-0.3139130,-0.0947596
-0.3220339,-0.2808696,-0.0968592
-0.3220339,-0.2478261,-0.0928559
-0.3220339,-0.2147826,-0.1030731
-0.3220339,-0.1817391,-0.1058080
-0.3220339,-0.1486957,-0.1051541
-0.3220339,-0.1156522,-0.1069085
-0.3220339,-0.0826087,-0.1012531
-0.3220339,-0.0495652,-0.1014260
-0.3220339,-0.0165217,-0.1069676
-0.3220339,0.0165217,-0.1082549
-0.3220339,0.0495652,-0.1049515
-0.3220339,0.0826087,-0.0993206
-0.3220339,0.1156522,-0.1113631
-0.3220339,0.1486957,-0.1005384
-0.3220339,0.1817391,-0.1043628
-0.3220339,0.2147826,-0.0968352
-0.3220339,0.2478261,-0.1018144
-0.3220339,0.2808696,-0.0978645
-0.3220339,0.3139130,-0.0997583
-0.3220339,0.3469565,-0.0962059
-0.3220339,0.3800000,-0.0869547
-0.2881356,-0.3800000,-0.0793087
-0.2881356,-0.3469565,-0.0851373
-0.2881356,-0.3139130,-0.0885082
-0.2881356,-0.2808696,-0.0933480
-0.2881356,-0.2478261,-0.0904198
-0.2881356,-0.2147826,-0.0907073
-0.2881356,-0.1817391,-0.0920460
-0.2881356,-0.1486957,-0.0930579
-0.2881356,-0.1156522,-0.0969281
-0.2881356,-0.0826087,-0.0943511
-0.2881356,-0.0495652,-0.0946613
-0.2881356,-0.0165217,-0.0908702
-0.2881356,0.0165217,-0.0891417
-0.2881356,0.0495652,-0.0949563
-0.2881356,0.0826087,-0.0964512
-0.2881356,0.1156522,-0.0937576
-0.2881356,0.1486957,-0.0945994
-0.2881356,0.1817391,-0.0940211
-0.2881356,0.2147826,-0.0907905
-0.2881356,0.2478261,-0.0923687
-0.2881356,0.2808696,-0.0858482
-0.2881356,0.3139130,-0.0862095
-0.2881356,0.3469565,-0.0831823
-0.2881356,0.3800000,-0.0823193
-0.2542373,-0.3800000,-0.0740836
-0.2542373,-0.3469565,-0.0769077
-0.2542373,-0.3139130,-0.0767410
-0.2542373,-0.2808696,-0.0794443
-0.2542373,-0.2478261,-0.0786686
-0.2542373,-0.2147826,-0.0807593
-0.2542373,-0.1817391,-0.0860122
-0.2542373,-0.1486957,-0.0827066
-0.2542373,-0.1156522,-0.0877227
-0.2542373,-0.0826087,-0.0861331
-0.2542373,-0.0495652,-0.0855598
-0.2542373,-0.0165217,-0.0910991
-0.2542373,0.0165217,-0.0845988
-0.2542373,0.0495652,-0.0842238
-0.2542373,0.0826087,-0.0847578
-0.2542373,0.1156522,-0.0849670
-0.2542373,0.1486957,-0.0840287
-0.2542373,0.1817391,-0.0848549
-0.2542373,0.2147826,-0.0815551
-0.2542373,0.2478261,-0.0810281
-0.2542373,0.2808696,-0.0775229
-0.2542373,0.3139130,-0.0796415
-0.2542373,0.3469565,-0.0733570
-0.2542373,0.3800000,-0.0714722
-0.2203390,-0.3800000,-0.0619860
-0.2203390,-0.3469565,-0.0650409
-0.2203390,-0.3139130,-0.0640316
-0.2203390,-0.2808696,-0.0724513
-0.2203390,-0.2478261,-0.0676484
-0.2203390,-0.2147826,-0.0696764
-0.2203390,-0.1817391,-0.0707346
-0.2203390,-0.1486957,-0.0714175
-0.2203390,-0.1156522,-0.0753145
-0.2203390,-0.0826087,-0.0747216
-0.2203390,-0.0495652,-0.0724251
-0.2203390,-0.0165217,-0.0732409
-0.2203390,0.0165217,-0.0739126
-0.2203390,0.0495652,-0.0788792
-0.2203390,0.0826087,-0.0723295
-0.2203390,0.1156522,-0.0698451
-0.2203390,0.1486957,-0.0695384
-0.2203390,0.1817391,-0.0708831
-0.2203390,0.2147826,-0.0750785
-0.2203390,0.2478261,-0.0662021
-0.2203390,0.2808696,-0.0678992
-0.2203390,0.3139130,-0.0732862
-0.2203390,0.3469565,-0.0625916
-0.2203390,0.3800000,-0.0660379
-0.1864407,-0.3800000,-0.0546957
-0.1864407,-0.3469565,-0.0548731
-0.1864407,-0.3139130,-0.0511159
-0.1864407,-0.2808696,-0.0578150
-0.1864407,-0.2478261,-0.0574618
-0.1864407,-0.2147826,-0.0544066
-0.1864407,-0.1817391,-0.0560477
-0.1864407,-0.1486957,-0.0621225
-0.1864407,-0.1156522,-0.0633231
-0.1864407,-0.0826087,-0.0669708
-0.1864407,-0.0495652,-0.0656646
-0.1864407,-0.0165217,-0.0625017
-0.1864407,0.0165217,-0.0625906
-0.1864407,0.0495652,-0.0632505
-0.1864407,0.0826087,-0.0602038
-0.1864407,0.1156522,-0.0649157
-0.1864407,0.1486957,-0.0619807
-0.1864407,0.1817391,-0.0586360
-0.1864407,0.2147826,-0.0578981
-0.1864407,0.2478261,-0.0550619
-0.1864407,0.2808696,-0.0555114
-0.1864407,0.3139130,-0.0558618
-0.1864407,0.3469565,-0.0518817
-0.1864407,0.3800000,-0.0538141
-0.1525424,-0.3800000,-0.0446151
-0.1525424,-0.3469565,-0.0401166
-0.1525424,-0.3139130,-0.0439894
-0.1525424,-0.2808696,-0.0446676
-0.1525424,-0.2478261,-0.0522582
-0.1525424,-0.2147826,-0.0496362
-0.1525424,-0.1817391,-0.0515196
-0.1525424,-0.1486957,-0.0532954
-0.1525424,-0.1156522,-0.0582540
-0.1525424,-0.0826087,-0.0530831
-0.1525424,-0.0495652,-0.0497797
-0.1525424,-0.0165217,-0.0515251
-0.1525424,0.0165217,-0.0544710
-0.1525424,0.0495652,-0.0525162
-0.1525424,0.0826087,-0.0498081
-0.1525424,0.1156522,-0.0597702
-0.1525424,0.1486957,-0.0510764
-0.1525424,0.1817391,-0.0480905
-0.1525424,0.2147826,-0.0464945
-0.1525424,0.2478261,-0.0420629
-0.1525424,0.2808696,-0.0421877
-0.1525424,0.3139130,-0.0428863
-0.1525424,0.3469565,-0.0409527
-0.1525424,0.3800000,-0.0373359
-0.1186441,-0.3800000,-0.0299121
-0.1186441,-0.3469565,-0.0305766
-0.1186441,-0.3139130,-0.0297027
-0.1186441,-0.2808696,-0.0283179
-0.1186441,-0.2478261,-0.0362403
-0.1186441,-0.2147826,-0.0372835
-0.1186441,-0.1817391,-0.0377220
-0.1186441,-0.1486957,-0.0352706
-0.1186441,-0.1156522,-0.0401773
-0.1186441,-0.0826087,-0.0362679
-0.1186441,-0.0495652,-0.0439690
-0.1186441,-0.0165217,-0.0418237
-0.1186441,0.0165217,-0.0418600
-0.1186441,0.0495652,-0.0387095
-0.1186441,0.0826087,-0.0375402
-0.1186441,0.1156522,-0.0446147
-0.1186441,0.1486957,-0.0420455
-0.1186441,0.1817391,-0.0373069
-0.1186441,0.2147826,-0.0391143
-0.1186441,0.2478261,-0.0403298
-0.1186441,0.2808696,-0.0310748
-0.1186441,0.3139130,-0.0309395
-0.1186441,0.3469565,-0.0289765
-0.1186441,0.3800000,-0.0297204
-0.0847458,-0.3800000,-0.0135752
-0.0847458,-0.3469565,-0.0195438
-0.0847458,-0.3139130,-0.0175000
-0.0847458,-0.2808696,-0.0252931
-0.0847458,-0.2478261,-0.0266928
-0.0847458,-0.2147826,-0.0248922
-0.0847458,-0.1817391,-0.0287924
-0.0847458,-0.1486957,-0.0256417
-0.0847458,-0.1156522,-0.0276739
-0.0847458,-0.0826087,-0.0318127
-0.0847458,-0.0495652,-0.0292183
-0.0847458,-0.0165217,-0.0306873
-0.0847458,0.0165217,-0.0268859
-0.0847458,0.0495652,-0.0313345
-0.0847458,0.0826087,-0.0303613
-0.0847458,0.1156522,-0.0248205
-0.0847458,0.1486957,-0.0209523
-0.0847458,0.1817391,-0.0206883
-0.0847458,0.2147826,-0.0253165
-0.0847458,0.2478261,-0.0234738
-0.0847458,0.2808696,-0.0179577
-0.0847458,0.3139130,-0.0211626
-0.0847458,0.3469565,-0.0217529
-0.0847458,0.3800000,-0.0163114
-0.0508475,-0.3800000,-0.0035104
-0.0508475,-0.3469565,-0.0095144
-0.0508475,-0.3139130,-0.0139310
-0.0508475,-0.2808696,-0.0150713
-0.0508475,-0.2478261,-0.0103371
-0.0508475,-0.2147826,-0.0159843
-0.0508475,-0.1817391,-0.0153124
-0.0508475,-0.1486957,-0.0152334
-0.0508475,-0.1156522,-0.0147998
-0.0508475,-0.0826087,-0.0182515
